window_id,filename,window_num,label,label_text
Wearable EKG-Nano10.csv|w29,Wearable EKG-Nano10.csv,29,0,Normal
Wearable EKG-Nano10.csv|w30,Wearable EKG-Nano10.csv,30,0,Normal
Wearable EKG-Nano10.csv|w31,Wearable EKG-Nano10.csv,31,0,Normal
Wearable EKG-Nano10.csv|w32,Wearable EKG-Nano10.csv,32,1,AFib
Wearable EKG-Nano10.csv|w33,Wearable EKG-Nano10.csv,33,0,Normal
Wearable EKG-Nano10.csv|w34,Wearable EKG-Nano10.csv,34,1,AFib
Wearable EKG-Nano10.csv|w35,Wearable EKG-Nano10.csv,35,1,AFib
Wearable EKG-Nano10.csv|w36,Wearable EKG-Nano10.csv,36,0,Normal
Wearable EKG-Nano10.csv|w37,Wearable EKG-Nano10.csv,37,0,Normal
Wearable EKG-Nano10.csv|w38,Wearable EKG-Nano10.csv,38,0,Normal
Wearable EKG-Nano10.csv|w39,Wearable EKG-Nano10.csv,39,1,AFib
Wearable EKG-Nano10.csv|w40,Wearable EKG-Nano10.csv,40,1,AFib
Wearable EKG-Nano10.csv|w41,Wearable EKG-Nano10.csv,41,0,Normal
Wearable EKG-Nano10.csv|w42,Wearable EKG-Nano10.csv,42,1,AFib
Wearable EKG-Nano10.csv|w43,Wearable EKG-Nano10.csv,43,0,Normal
Wearable EKG-Nano10.csv|w44,Wearable EKG-Nano10.csv,44,0,Normal
Wearable EKG-Nano10.csv|w45,Wearable EKG-Nano10.csv,45,1,AFib
Wearable EKG-Nano10.csv|w46,Wearable EKG-Nano10.csv,46,0,Normal
Wearable EKG-Nano10.csv|w47,Wearable EKG-Nano10.csv,47,0,Normal
Wearable EKG-Nano10.csv|w48,Wearable EKG-Nano10.csv,48,0,Normal
Wearable EKG-Nano10.csv|w49,Wearable EKG-Nano10.csv,49,0,Normal
Wearable EKG-Nano10.csv|w50,Wearable EKG-Nano10.csv,50,0,Normal
Wearable EKG-Nano10.csv|w51,Wearable EKG-Nano10.csv,51,0,Normal
Wearable EKG-Nano10.csv|w52,Wearable EKG-Nano10.csv,52,0,Normal
Wearable EKG-Nano10.csv|w53,Wearable EKG-Nano10.csv,53,0,Normal
Wearable EKG-Nano10.csv|w54,Wearable EKG-Nano10.csv,54,1,AFib
Wearable EKG-Nano10.csv|w55,Wearable EKG-Nano10.csv,55,1,AFib
Wearable EKG-Nano11.csv|w1,Wearable EKG-Nano11.csv,1,0,Normal
Wearable EKG-Nano11.csv|w2,Wearable EKG-Nano11.csv,2,0,Normal
Wearable EKG-Nano11.csv|w3,Wearable EKG-Nano11.csv,3,0,Normal
Wearable EKG-Nano11.csv|w4,Wearable EKG-Nano11.csv,4,1,AFib
Wearable EKG-Nano11.csv|w5,Wearable EKG-Nano11.csv,5,0,Normal
Wearable EKG-Nano11.csv|w6,Wearable EKG-Nano11.csv,6,0,Normal
Wearable EKG-Nano11.csv|w7,Wearable EKG-Nano11.csv,7,1,AFib
Wearable EKG-Nano11.csv|w8,Wearable EKG-Nano11.csv,8,1,AFib
Wearable EKG-Nano11.csv|w9,Wearable EKG-Nano11.csv,9,0,Normal
Wearable EKG-Nano11.csv|w10,Wearable EKG-Nano11.csv,10,0,Normal
Wearable EKG-Nano11.csv|w11,Wearable EKG-Nano11.csv,11,0,Normal
Wearable EKG-Nano11.csv|w12,Wearable EKG-Nano11.csv,12,0,Normal
Wearable EKG-Nano11.csv|w13,Wearable EKG-Nano11.csv,13,0,Normal
Wearable EKG-Nano11.csv|w14,Wearable EKG-Nano11.csv,14,0,Normal
Wearable EKG-Nano11.csv|w15,Wearable EKG-Nano11.csv,15,0,Normal
Wearable EKG-Nano11.csv|w16,Wearable EKG-Nano11.csv,16,0,Normal
Wearable EKG-Nano11.csv|w17,Wearable EKG-Nano11.csv,17,1,AFib
Wearable EKG-Nano11.csv|w18,Wearable EKG-Nano11.csv,18,0,Normal
Wearable EKG-Nano11.csv|w19,Wearable EKG-Nano11.csv,19,0,Normal
Wearable EKG-Nano11.csv|w20,Wearable EKG-Nano11.csv,20,0,Normal
Wearable EKG-Nano11.csv|w21,Wearable EKG-Nano11.csv,21,0,Normal
Wearable EKG-Nano11.csv|w22,Wearable EKG-Nano11.csv,22,1,AFib
Wearable EKG-Nano11.csv|w23,Wearable EKG-Nano11.csv,23,0,Normal
Wearable EKG-Nano11.csv|w24,Wearable EKG-Nano11.csv,24,0,Normal
Wearable EKG-Nano11.csv|w25,Wearable EKG-Nano11.csv,25,0,Normal
Wearable EKG-Nano11.csv|w26,Wearable EKG-Nano11.csv,26,0,Normal
Wearable EKG-Nano11.csv|w27,Wearable EKG-Nano11.csv,27,0,Normal
Wearable EKG-Nano11.csv|w28,Wearable EKG-Nano11.csv,28,0,Normal
Wearable EKG-Nano11.csv|w29,Wearable EKG-Nano11.csv,29,1,AFib
Wearable EKG-Nano11.csv|w30,Wearable EKG-Nano11.csv,30,1,AFib
Wearable EKG-Nano11.csv|w31,Wearable EKG-Nano11.csv,31,0,Normal
Wearable EKG-Nano11.csv|w32,Wearable EKG-Nano11.csv,32,0,Normal
Wearable EKG-Nano11.csv|w33,Wearable EKG-Nano11.csv,33,0,Normal
Wearable EKG-Nano11.csv|w34,Wearable EKG-Nano11.csv,34,0,Normal
Wearable EKG-Nano11.csv|w35,Wearable EKG-Nano11.csv,35,0,Normal
Wearable EKG-Nano11.csv|w36,Wearable EKG-Nano11.csv,36,0,Normal
Wearable EKG-Nano11.csv|w37,Wearable EKG-Nano11.csv,37,0,Normal
Wearable EKG-Nano11.csv|w38,Wearable EKG-Nano11.csv,38,0,Normal
Wearable EKG-Nano11.csv|w39,Wearable EKG-Nano11.csv,39,0,Normal
Wearable EKG-Nano11.csv|w40,Wearable EKG-Nano11.csv,40,0,Normal
Wearable EKG-Nano11.csv|w41,Wearable EKG-Nano11.csv,41,1,AFib
Wearable EKG-Nano11.csv|w42,Wearable EKG-Nano11.csv,42,0,Normal
Wearable EKG-Nano11.csv|w43,Wearable EKG-Nano11.csv,43,0,Normal
Wearable EKG-Nano11.csv|w44,Wearable EKG-Nano11.csv,44,0,Normal
Wearable EKG-Nano11.csv|w45,Wearable EKG-Nano11.csv,45,0,Normal
Wearable EKG-Nano11.csv|w46,Wearable EKG-Nano11.csv,46,0,Normal
Wearable EKG-Nano11.csv|w47,Wearable EKG-Nano11.csv,47,0,Normal
Wearable EKG-Nano11.csv|w48,Wearable EKG-Nano11.csv,48,1,AFib
Wearable EKG-Nano11.csv|w49,Wearable EKG-Nano11.csv,49,0,Normal
Wearable EKG-Nano11.csv|w50,Wearable EKG-Nano11.csv,50,1,AFib
Wearable EKG-Nano11.csv|w51,Wearable EKG-Nano11.csv,51,0,Normal
Wearable EKG-Nano11.csv|w52,Wearable EKG-Nano11.csv,52,0,Normal
Wearable EKG-Nano11.csv|w53,Wearable EKG-Nano11.csv,53,0,Normal
Wearable EKG-Nano11.csv|w54,Wearable EKG-Nano11.csv,54,0,Normal
Wearable EKG-Nano11.csv|w55,Wearable EKG-Nano11.csv,55,0,Normal
Wearable EKG-Nano12.csv|w1,Wearable EKG-Nano12.csv,1,0,Normal
Wearable EKG-Nano12.csv|w2,Wearable EKG-Nano12.csv,2,0,Normal
Wearable EKG-Nano12.csv|w3,Wearable EKG-Nano12.csv,3,0,Normal
Wearable EKG-Nano12.csv|w4,Wearable EKG-Nano12.csv,4,0,Normal
Wearable EKG-Nano12.csv|w5,Wearable EKG-Nano12.csv,5,0,Normal
Wearable EKG-Nano12.csv|w6,Wearable EKG-Nano12.csv,6,0,Normal
Wearable EKG-Nano12.csv|w7,Wearable EKG-Nano12.csv,7,0,Normal
Wearable EKG-Nano12.csv|w8,Wearable EKG-Nano12.csv,8,0,Normal
Wearable EKG-Nano12.csv|w9,Wearable EKG-Nano12.csv,9,0,Normal
Wearable EKG-Nano12.csv|w10,Wearable EKG-Nano12.csv,10,0,Normal
Wearable EKG-Nano12.csv|w11,Wearable EKG-Nano12.csv,11,0,Normal
Wearable EKG-Nano12.csv|w12,Wearable EKG-Nano12.csv,12,0,Normal
Wearable EKG-Nano12.csv|w13,Wearable EKG-Nano12.csv,13,0,Normal
Wearable EKG-Nano12.csv|w14,Wearable EKG-Nano12.csv,14,0,Normal
Wearable EKG-Nano12.csv|w15,Wearable EKG-Nano12.csv,15,1,AFib
Wearable EKG-Nano12.csv|w16,Wearable EKG-Nano12.csv,16,0,Normal
Wearable EKG-Nano12.csv|w17,Wearable EKG-Nano12.csv,17,0,Normal
Wearable EKG-Nano12.csv|w18,Wearable EKG-Nano12.csv,18,0,Normal
Wearable EKG-Nano12.csv|w19,Wearable EKG-Nano12.csv,19,0,Normal
Wearable EKG-Nano12.csv|w20,Wearable EKG-Nano12.csv,20,0,Normal
Wearable EKG-Nano12.csv|w21,Wearable EKG-Nano12.csv,21,0,Normal
Wearable EKG-Nano12.csv|w22,Wearable EKG-Nano12.csv,22,0,Normal
Wearable EKG-Nano12.csv|w23,Wearable EKG-Nano12.csv,23,0,Normal
Wearable EKG-Nano12.csv|w24,Wearable EKG-Nano12.csv,24,0,Normal
Wearable EKG-Nano12.csv|w25,Wearable EKG-Nano12.csv,25,0,Normal
Wearable EKG-Nano12.csv|w26,Wearable EKG-Nano12.csv,26,0,Normal
Wearable EKG-Nano12.csv|w27,Wearable EKG-Nano12.csv,27,0,Normal
Wearable EKG-Nano12.csv|w28,Wearable EKG-Nano12.csv,28,0,Normal
Wearable EKG-Nano12.csv|w29,Wearable EKG-Nano12.csv,29,0,Normal
Wearable EKG-Nano12.csv|w30,Wearable EKG-Nano12.csv,30,0,Normal
Wearable EKG-Nano12.csv|w31,Wearable EKG-Nano12.csv,31,0,Normal
Wearable EKG-Nano12.csv|w32,Wearable EKG-Nano12.csv,32,0,Normal
Wearable EKG-Nano12.csv|w33,Wearable EKG-Nano12.csv,33,0,Normal
Wearable EKG-Nano12.csv|w34,Wearable EKG-Nano12.csv,34,0,Normal
Wearable EKG-Nano12.csv|w35,Wearable EKG-Nano12.csv,35,0,Normal
Wearable EKG-Nano12.csv|w36,Wearable EKG-Nano12.csv,36,0,Normal
Wearable EKG-Nano12.csv|w37,Wearable EKG-Nano12.csv,37,0,Normal
Wearable EKG-Nano12.csv|w38,Wearable EKG-Nano12.csv,38,0,Normal
Wearable EKG-Nano12.csv|w39,Wearable EKG-Nano12.csv,39,1,AFib
Wearable EKG-Nano12.csv|w40,Wearable EKG-Nano12.csv,40,0,Normal
Wearable EKG-Nano12.csv|w41,Wearable EKG-Nano12.csv,41,0,Normal
Wearable EKG-Nano12.csv|w42,Wearable EKG-Nano12.csv,42,0,Normal
Wearable EKG-Nano12.csv|w43,Wearable EKG-Nano12.csv,43,0,Normal
Wearable EKG-Nano12.csv|w44,Wearable EKG-Nano12.csv,44,0,Normal
Wearable EKG-Nano12.csv|w45,Wearable EKG-Nano12.csv,45,0,Normal
Wearable EKG-Nano12.csv|w46,Wearable EKG-Nano12.csv,46,0,Normal
Wearable EKG-Nano12.csv|w47,Wearable EKG-Nano12.csv,47,0,Normal
Wearable EKG-Nano12.csv|w48,Wearable EKG-Nano12.csv,48,0,Normal
Wearable EKG-Nano12.csv|w49,Wearable EKG-Nano12.csv,49,0,Normal
Wearable EKG-Nano12.csv|w50,Wearable EKG-Nano12.csv,50,0,Normal
Wearable EKG-Nano12.csv|w51,Wearable EKG-Nano12.csv,51,0,Normal
Wearable EKG-Nano12.csv|w52,Wearable EKG-Nano12.csv,52,0,Normal
Wearable EKG-Nano12.csv|w53,Wearable EKG-Nano12.csv,53,0,Normal
Wearable EKG-Nano12.csv|w54,Wearable EKG-Nano12.csv,54,0,Normal
Wearable EKG-Nano12.csv|w55,Wearable EKG-Nano12.csv,55,0,Normal
Wearable EKG-Nano13.csv|w1,Wearable EKG-Nano13.csv,1,0,Normal
Wearable EKG-Nano13.csv|w2,Wearable EKG-Nano13.csv,2,1,AFib
Wearable EKG-Nano13.csv|w3,Wearable EKG-Nano13.csv,3,0,Normal
Wearable EKG-Nano13.csv|w4,Wearable EKG-Nano13.csv,4,0,Normal
Wearable EKG-Nano13.csv|w5,Wearable EKG-Nano13.csv,5,0,Normal
Wearable EKG-Nano13.csv|w6,Wearable EKG-Nano13.csv,6,0,Normal
Wearable EKG-Nano13.csv|w7,Wearable EKG-Nano13.csv,7,0,Normal
Wearable EKG-Nano13.csv|w8,Wearable EKG-Nano13.csv,8,0,Normal
Wearable EKG-Nano13.csv|w9,Wearable EKG-Nano13.csv,9,0,Normal
Wearable EKG-Nano13.csv|w10,Wearable EKG-Nano13.csv,10,0,Normal
Wearable EKG-Nano13.csv|w11,Wearable EKG-Nano13.csv,11,0,Normal
Wearable EKG-Nano13.csv|w12,Wearable EKG-Nano13.csv,12,0,Normal
Wearable EKG-Nano13.csv|w13,Wearable EKG-Nano13.csv,13,0,Normal
Wearable EKG-Nano13.csv|w14,Wearable EKG-Nano13.csv,14,0,Normal
Wearable EKG-Nano13.csv|w15,Wearable EKG-Nano13.csv,15,0,Normal
Wearable EKG-Nano13.csv|w16,Wearable EKG-Nano13.csv,16,0,Normal
Wearable EKG-Nano13.csv|w17,Wearable EKG-Nano13.csv,17,0,Normal
Wearable EKG-Nano13.csv|w18,Wearable EKG-Nano13.csv,18,0,Normal
Wearable EKG-Nano13.csv|w19,Wearable EKG-Nano13.csv,19,0,Normal
Wearable EKG-Nano13.csv|w20,Wearable EKG-Nano13.csv,20,0,Normal
Wearable EKG-Nano13.csv|w21,Wearable EKG-Nano13.csv,21,0,Normal
Wearable EKG-Nano13.csv|w22,Wearable EKG-Nano13.csv,22,0,Normal
Wearable EKG-Nano13.csv|w23,Wearable EKG-Nano13.csv,23,0,Normal
Wearable EKG-Nano13.csv|w24,Wearable EKG-Nano13.csv,24,0,Normal
Wearable EKG-Nano13.csv|w25,Wearable EKG-Nano13.csv,25,0,Normal
Wearable EKG-Nano13.csv|w26,Wearable EKG-Nano13.csv,26,0,Normal
Wearable EKG-Nano13.csv|w27,Wearable EKG-Nano13.csv,27,0,Normal
Wearable EKG-Nano13.csv|w28,Wearable EKG-Nano13.csv,28,0,Normal
Wearable EKG-Nano13.csv|w29,Wearable EKG-Nano13.csv,29,0,Normal
Wearable EKG-Nano13.csv|w30,Wearable EKG-Nano13.csv,30,0,Normal
Wearable EKG-Nano13.csv|w31,Wearable EKG-Nano13.csv,31,0,Normal
Wearable EKG-Nano13.csv|w32,Wearable EKG-Nano13.csv,32,0,Normal
Wearable EKG-Nano13.csv|w33,Wearable EKG-Nano13.csv,33,0,Normal
Wearable EKG-Nano13.csv|w34,Wearable EKG-Nano13.csv,34,0,Normal
Wearable EKG-Nano13.csv|w35,Wearable EKG-Nano13.csv,35,0,Normal
Wearable EKG-Nano13.csv|w36,Wearable EKG-Nano13.csv,36,0,Normal
Wearable EKG-Nano13.csv|w37,Wearable EKG-Nano13.csv,37,0,Normal
Wearable EKG-Nano13.csv|w38,Wearable EKG-Nano13.csv,38,0,Normal
Wearable EKG-Nano13.csv|w39,Wearable EKG-Nano13.csv,39,0,Normal
Wearable EKG-Nano13.csv|w40,Wearable EKG-Nano13.csv,40,0,Normal
Wearable EKG-Nano13.csv|w41,Wearable EKG-Nano13.csv,41,0,Normal
Wearable EKG-Nano13.csv|w42,Wearable EKG-Nano13.csv,42,0,Normal
Wearable EKG-Nano13.csv|w43,Wearable EKG-Nano13.csv,43,0,Normal
Wearable EKG-Nano13.csv|w44,Wearable EKG-Nano13.csv,44,0,Normal
Wearable EKG-Nano13.csv|w45,Wearable EKG-Nano13.csv,45,0,Normal
Wearable EKG-Nano13.csv|w46,Wearable EKG-Nano13.csv,46,0,Normal
Wearable EKG-Nano13.csv|w47,Wearable EKG-Nano13.csv,47,0,Normal
Wearable EKG-Nano13.csv|w48,Wearable EKG-Nano13.csv,48,0,Normal
Wearable EKG-Nano13.csv|w49,Wearable EKG-Nano13.csv,49,0,Normal
Wearable EKG-Nano13.csv|w50,Wearable EKG-Nano13.csv,50,0,Normal
Wearable EKG-Nano13.csv|w51,Wearable EKG-Nano13.csv,51,0,Normal
Wearable EKG-Nano13.csv|w52,Wearable EKG-Nano13.csv,52,0,Normal
Wearable EKG-Nano13.csv|w53,Wearable EKG-Nano13.csv,53,0,Normal
Wearable EKG-Nano13.csv|w54,Wearable EKG-Nano13.csv,54,0,Normal
Wearable EKG-Nano13.csv|w55,Wearable EKG-Nano13.csv,55,0,Normal
Wearable EKG-Nano14.csv|w1,Wearable EKG-Nano14.csv,1,0,Normal
Wearable EKG-Nano14.csv|w2,Wearable EKG-Nano14.csv,2,1,AFib
Wearable EKG-Nano14.csv|w3,Wearable EKG-Nano14.csv,3,0,Normal
Wearable EKG-Nano14.csv|w4,Wearable EKG-Nano14.csv,4,0,Normal
Wearable EKG-Nano14.csv|w5,Wearable EKG-Nano14.csv,5,0,Normal
Wearable EKG-Nano14.csv|w6,Wearable EKG-Nano14.csv,6,0,Normal
Wearable EKG-Nano14.csv|w7,Wearable EKG-Nano14.csv,7,0,Normal
Wearable EKG-Nano14.csv|w8,Wearable EKG-Nano14.csv,8,0,Normal
Wearable EKG-Nano14.csv|w9,Wearable EKG-Nano14.csv,9,0,Normal
Wearable EKG-Nano14.csv|w10,Wearable EKG-Nano14.csv,10,0,Normal
Wearable EKG-Nano14.csv|w11,Wearable EKG-Nano14.csv,11,0,Normal
Wearable EKG-Nano14.csv|w12,Wearable EKG-Nano14.csv,12,0,Normal
Wearable EKG-Nano14.csv|w13,Wearable EKG-Nano14.csv,13,0,Normal
Wearable EKG-Nano14.csv|w14,Wearable EKG-Nano14.csv,14,0,Normal
Wearable EKG-Nano14.csv|w15,Wearable EKG-Nano14.csv,15,0,Normal
Wearable EKG-Nano14.csv|w16,Wearable EKG-Nano14.csv,16,0,Normal
Wearable EKG-Nano14.csv|w17,Wearable EKG-Nano14.csv,17,0,Normal
Wearable EKG-Nano14.csv|w18,Wearable EKG-Nano14.csv,18,1,AFib
Wearable EKG-Nano14.csv|w19,Wearable EKG-Nano14.csv,19,1,AFib
Wearable EKG-Nano14.csv|w20,Wearable EKG-Nano14.csv,20,1,AFib
Wearable EKG-Nano14.csv|w21,Wearable EKG-Nano14.csv,21,1,AFib
Wearable EKG-Nano14.csv|w22,Wearable EKG-Nano14.csv,22,1,AFib
Wearable EKG-Nano14.csv|w23,Wearable EKG-Nano14.csv,23,1,AFib
Wearable EKG-Nano14.csv|w24,Wearable EKG-Nano14.csv,24,1,AFib
Wearable EKG-Nano14.csv|w25,Wearable EKG-Nano14.csv,25,1,AFib
Wearable EKG-Nano14.csv|w26,Wearable EKG-Nano14.csv,26,1,AFib
Wearable EKG-Nano14.csv|w27,Wearable EKG-Nano14.csv,27,1,AFib
Wearable EKG-Nano14.csv|w28,Wearable EKG-Nano14.csv,28,0,Normal
Wearable EKG-Nano14.csv|w29,Wearable EKG-Nano14.csv,29,0,Normal
Wearable EKG-Nano14.csv|w30,Wearable EKG-Nano14.csv,30,0,Normal
Wearable EKG-Nano14.csv|w31,Wearable EKG-Nano14.csv,31,0,Normal
Wearable EKG-Nano14.csv|w32,Wearable EKG-Nano14.csv,32,1,AFib
Wearable EKG-Nano14.csv|w33,Wearable EKG-Nano14.csv,33,1,AFib
Wearable EKG-Nano14.csv|w34,Wearable EKG-Nano14.csv,34,0,Normal
Wearable EKG-Nano14.csv|w35,Wearable EKG-Nano14.csv,35,1,AFib
Wearable EKG-Nano14.csv|w36,Wearable EKG-Nano14.csv,36,0,Normal
Wearable EKG-Nano14.csv|w37,Wearable EKG-Nano14.csv,37,0,Normal
Wearable EKG-Nano14.csv|w38,Wearable EKG-Nano14.csv,38,0,Normal
Wearable EKG-Nano14.csv|w39,Wearable EKG-Nano14.csv,39,1,AFib
Wearable EKG-Nano14.csv|w40,Wearable EKG-Nano14.csv,40,0,Normal
Wearable EKG-Nano14.csv|w41,Wearable EKG-Nano14.csv,41,1,AFib
Wearable EKG-Nano14.csv|w42,Wearable EKG-Nano14.csv,42,1,AFib
Wearable EKG-Nano14.csv|w43,Wearable EKG-Nano14.csv,43,1,AFib
Wearable EKG-Nano14.csv|w44,Wearable EKG-Nano14.csv,44,0,Normal
Wearable EKG-Nano14.csv|w45,Wearable EKG-Nano14.csv,45,-2,Tidak Terdeteksi
Wearable EKG-Nano14.csv|w46,Wearable EKG-Nano14.csv,46,0,Normal
Wearable EKG-Nano14.csv|w47,Wearable EKG-Nano14.csv,47,1,AFib
Wearable EKG-Nano14.csv|w48,Wearable EKG-Nano14.csv,48,0,Normal
Wearable EKG-Nano14.csv|w49,Wearable EKG-Nano14.csv,49,1,AFib
